source,target,confidence,method,status,evidence,alternatives
p5-text-soundex,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-simpletable-autowidth,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-simpletable-autowidth,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-simpletable-autowidth,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-simpletable-autowidth,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-simpletable,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-simpletable-pm
p5.28-text-simpletable,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-simpletable-pm
p5.26-text-simpletable,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-simpletable-pm
p5-text-simpletable,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-simpletable-pm
p5.30-text-roman,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-roman,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-roman,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-roman,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-reform,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-reform,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-reform,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-reform,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-reform-pm
p5.30-text-recordparser,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-recordparser,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-recordparser,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-recordparser,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-quoted,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-quoted,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-quoted,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-quoted,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-quoted-pm
p5.30-text-pdf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-pdf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-pdf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-pdf,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-patch,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-patch,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-patch,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-patch,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-patch-pm
p5.30-text-parsewords,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-parsewords-pm
p5.28-text-parsewords,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-parsewords-pm
p5.26-text-parsewords,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-parsewords-pm
p5-text-parsewords,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-parsewords-pm
p5.30-text-multimarkdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-multimarkdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-multimarkdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-multimarkdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-markdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-markdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-markdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-markdown,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-levenshteinxs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-levenshteinxs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-levenshteinxs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-levenshteinxs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-kakasi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-kakasi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-kakasi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-kakasi,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-iconv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-iconv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-iconv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-iconv,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-iconv-pm
p5.30-text-glob,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-glob,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-glob,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-glob,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-glob-pm
p5.30-text-german,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-german,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-german,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-german,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-flow,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-flow,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-flow,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-flow,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-diff,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-diff,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-diff,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-diff,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-diff-pm
p5.30-text-csv_xs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-csv_xs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-csv_xs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-csv_xs,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-csv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-csv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-csv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-csv,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-chasen,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-chasen,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-chasen,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-chasen,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-bibtex,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-bibtex,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-bibtex,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-bibtex,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-balanced,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-balanced-pm
p5.28-text-balanced,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-balanced-pm
p5.26-text-balanced,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-balanced-pm
p5-text-balanced,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-balanced-pm
p5.30-text-autoformat,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-autoformat-pm
p5.28-text-autoformat,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-autoformat-pm
p5.26-text-autoformat,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-autoformat-pm
p5-text-autoformat,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-autoformat-pm
p5.30-text-aspell,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-aspell,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-aspell,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-aspell,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-text-aligner,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-text-aligner,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-text-aligner,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-text-aligner,,0.0,none,needs-review,no exact/normalized/alias/homepage evidence; fuzzy suggestions listed for review,text-aligner-pm
p5.30-tex-encode,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-tex-encode,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-tex-encode,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-tex-encode,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-test2-tools-explain,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-test2-tools-explain,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-test2-tools-explain,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-test2-tools-explain,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-test2-suite,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-test2-suite,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-test2-suite,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-test2-suite,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-test2-plugin-uuid,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-test2-plugin-uuid,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-test2-plugin-uuid,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-test2-plugin-uuid,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-test2-plugin-nowarnings,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-test2-plugin-nowarnings,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-test2-plugin-nowarnings,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-test2-plugin-nowarnings,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-test2-plugin-memusage,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-test2-plugin-memusage,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-test2-plugin-memusage,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5-test2-plugin-memusage,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.30-test2-plugin-ioevents,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.28-test2-plugin-ioevents,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
p5.26-test2-plugin-ioevents,,0.0,none,missing,no exact/normalized/alias/homepage evidence; no lookalikes either,
